Hoog	hoog	hoog	hoog	eksit	hoog	deur								
soms	ook	die	soms	soms	uiteraard	wel	soms	egter	inderdaad	moontlik				
so	dit	baie	belofter	so	baie									
wyd	wyd	leeg	ver	wyd										
strek	leeg	wees	uitbrei	wees	word	wees								
dat	dat	dat	dat	dat	dat	dat	dat	teen						
dit	hulle	dit	dit	dit	dit	dit	dit	dit	dit	dit				
sinloos	moeilik	onvapas	onverbuibaar	irrelevant	leeg									
word	raak	is	is	word										
In	leeg	in	in	in	in	in								
die	elk	die	bogenoemde	nood	een	die	sekere	elk						
geval	plan	onwikkelingsplan	geval	geval	idp	plan	verlede	stadium	vervolg	geval				
is	is	is	is	moet	is									
daar	dit	dit	daar	daar										
egter	leeg	het	net	net	veral	hoofsakelik								
doelwitte	doelwitte	faktore	aspekte	leeg	hoofpunte	aspekte	afdelings	voorlegging						
wat	leeg	wat	wat	wat	wat	wat	wat	wat	wat	wat				
bo	uit	waarlik	bo	doeltreffend	kan									
al	oor	leeg	van	leeg										
die	die	die	die	die	die	die								
ander	ander	ander	ander	leeg	res	paaie	leeg	besontschele						
uittroon	ander	uitstaan	geld	uitstaan	uitstaan	uitstaan	staan	uitstaan	uitstaan	le				
om	om	verseker	om	om	om									
behoorlike	basiese	die	basiese	basiese										
munisipale	gespesialiseerde	munisipale	gesonde	basiese	munisipale	munisipale								
dienste	dienste	dienste	dienste	dienste	dienste	paaie	behoeftes	voorteken						
aan	aan	aan	aan	vir	aan	aan	aan	aan	aan	aan				
almal	almal	verbruikers	gemeenskappe	almal	almal									
te	te	te	te	te										
voorsien	voorsien	verskaf	verskaf	voorsien	lever	verskaf								
met	veral	met	met	met	met	besoek	skoonwater	beheer						
inbegrip	voorsiening	voorsiening	verskaffing	voorsiening	insluiting	leeg	vloei	voorsiening	insluiting	beloftes				
van	van	van	van	vir	met									
skoon	leeg	die	behuising	onderandere										
water	omgewing	maak	water	water	water	water								
riool	sanitasie	sanitasie	sanitasie	speelparke	gesondheidsorg	en	elektisiteit	belasting						
elektrisiteit	leeg	elektrisiteit	sanitasie	elektrisiteit	elektrisiteit	sanitasie	leeg	elektrisiteit	elektrisiteit	elektrisiteit				
en	en	en	en	en	en									
vullisverwydering	sanitasie	paaie	vullisverwydering	infrastruktuur										
om	om	om	om	om	om	om								
n	n	n	voldoende	goeie	baie	die	effektieve	beter						
doeltreffende	goeie	geordende	doeltreffende	gesonde	vaardige	standwastige	betroubare	bekwame	effektieve	effektieve				
administrasie	verhoudings	kommunikasie	verhouding	eenheid	plan									
te	te	te	te	te										
bou	bestuur	verskaf	he	vestig	bestuur	ontwikkel								
met	met	met	leeg	saam	binne	moet	met	volge						
die	goeie	uitnemende	die	standhoudinge	uitsonderlike	die	goeie	voldoende	uitstaande	goeie				
vermoe	mense	gemeenskap	gemeenskap	plan	mense									
om	om	om	om	om										
die	uitstaande	die	noodsakelike	basiese	doorlopende	basiese								
dienste	dienste	dienste	dienste	dienste	dienste	water	dienste	diens						
te	te	te	te	te	te	te	getrou	te	te	te				
verskaf	behou	lewer	voorsien	behartig	lewer									
en	leeg	vir	en	en										
om	leeg	die	gesonde	die	die	algemene								
munisipale	grootskaalse	die	genoegsame	formele	goeie	beter	voldoende	beter						
infrastruktuur	geboue	gerielle	instellings	dienste	bates	parke	areas	dienste	infrastruktuur	dienste				
in	in	in	in	in	in									
stand	stand	huishouding	stand	stand										
te	te	te	te	te	te	te								
hou	hou	hou	hou	hou	hou	behou	hou	hou						
en	en	deur	en	en	en	en	en	en	en	en				
verder	dit	om	verder	verder	dit									
uit	uit	vir	uit	uit										
te	leeg	te	te	te	te	te								
brei	brei	brei	bou	dr	brei	strek	brei	voor						
en	en	en	leeg	leeg	en	en	leeg	leeg	leeg	en				
om	in	in	sodoende	werklik	leeg									
die	die	die	die	die										
regte	inmiddelike	skoonmaak	onmiddelike	besigheids	nodige	regte								
omgewing	hulpbronne	omgewing	leiding	leeg	dienste	infrastruktuur	omgewing	verskaffen						
te	te	te	te	te	te	te	leeg	leeg	leeg	te				
voorsien	wees	begin	skep	skep	leeg									
sodat	sal	met	sodat	sodat										
die	gemarginaliseerde	die	die	die	die	die								
ekonomie	gemeenskap	munisipaliteit	munisipaliteit	gemeenskap	populasie	beter	ekonomie	ontwikkeling						
kan	kan	kan	kan	kan	aanhou	kan	kan	kan	kan	kan				
groei	verbeter	vloei	groei	floreer	leeg									
Ons	die	die	ons	ons										
belofte	leeg	belofte	moet	versoek	wil	versoek								
aan	aan	aan	aan	is	aan	om	aan	aan						
u	jullie	inwoners	u	almal	gemeenskappe	almal	u	inwoners	kapenaars	almal				
behels	is	is	is	is	behels									
dat	dat	dat	dat	dat										
ons	leeg	al	net	daar	ons	n								
die	slegs	hierdie	eers	al	hierdie	die	al	volgende						
drie	administratieve	hoop	broodnodige	basiese	noodsaaklike	drie	nodige	nodige	voorgestelde	volgende				
dinge	doellwitte	spoedig	doellwitte	doellwitte	doellwitte									
moet	sal	sal	sal	sal										
regkry	leeg	gebeur	slaag	gebeur	doen	doen								
Om	om	om	om	om	om	dis	om	watervoorsiening						
die	hierdie	hierdie	hierdie	ons	hierdie	die	die	beplannings	hierdie	ons				
doelwitte	leeg	taak	ideaal	doelwitte	belofte									
te	te	te	te	te										
verwesenlik	bereik	bereik	bereik	bereik	bereik	bereik								
sal	kan	sal	sal	moet	sal	en	sodat	bes						
ons	ons	raad	dieraad	ons	ons	dan	ons	munisipaliteit	ons	ons				
die	die	die	die	n	die									
gehalte	belasing	help	res	bedrag										
van	van	van	van	van	van	van								
die	doeltreffende	die	hierdie	leeg	ons	die	die	lewens						
administrasie	werknemers	werkers	munisipaliteit	mense	munisipaliteit	munisipaliteit	leeg	rade	personeel	munisipaliteit				
se	se	vir	van	van	se									
werk	dienste	wette	salarisse	begroting										
moet	drasies	laat	moet	moet	aansienlik	moet								
verhoog	bewerkstellig	verbeter	uitbrei	leeg	verskerp	doen	verbeter	verbeter						
en	en	en	en	en	en	sodat	asook	bepaalde	deur	en				
individue	sal	ban	werknemers	gereld	hulle									
aanspreeklik	verantwoordelik	col	verantwoordelik	aanspreeklik										
moet	leeg	moet	te	moet	te	moet								
hou	hou	hou	hou	leeg	hou	verrig	hou	hou						
vir	vir	vir	met	vir	vir	sodat	vir	vir	tydens	vir				
die	die	die	die	die	die									
werk	beloftes	uitkomste	werk	take										
wat	wat	wat	wat	wat	wat	wat								
hulle	hulle	hulle	hulle	leeg	hulle	dit	hulle	behoefte						
onderneem	leeg	gekry	tans	almal	verkies	gekry	daagliks	verantwoordelikheid	leeg	beloof				
het	het	het	het	het	het									
om	om	om	om	om										
te	leeg	te	te	te	te	te								
doen	doen	doen	doen	leeg	doen	doen	doen	voorsein						
Ons	daar	raad	tersourie	ons	kaapstad	kaapstad	leeg	munisipaliteit	ons	ons				
sal	moet	sal	sal	eie	die									
belegging	belegging	die	fondse	belegging										
in	leeg	in	en	van	se	in								
infrastruktuur	infrastruktuur	sisteme	infrastruktuur	opvoedkunde	infrastruktuur	kaapstad	infrastruktuur	voorstelling						
ook	vir	sporadies	binnekort	beslis	sonder	ook	leeg	wel	dus	leeg				
wesenlik	leeg	dan	effektief	sal	leeg									
moet	leeg	moet	moet	moet										
opstoot	leeg	ban	uitbrei	monitor	verbeter	verhoog								
en	met	en	o	aangesien	en	om	en	om						
afdoende	selfs	administrasie	vertrouwe	sal	verbetering	ook	leeg	sodoende	leeg	gehalte				
in	van	van	in	van	met									
die	leeg	die	ander	onnodige										
dienste	leeg	infrastruktuur	mense	proses	toekoms	leeg								
moet	en	moet	te	word	moet	te	moet	oplas						
bele	verbeter	verbeter	he	bele	dit	bele	leeg	bele	leeg	verbeter				
wat	wat	wat	wat	verder	wat									
vir	leeg	na	in	vir										
se	leeg	se	die	se	se	se								
toekoms	gemeenskap	behoud	groei	jeug	groei	geboue	toekoms	ontwikkeling						
nodig	bedoel	noodsaaklik	uiteengesit	belangrik	noodsaaklik	beplan	leeg	noodsaaklik	leeg	beloof				
is	leeg	is	is	het	is									
Die	missing	die	die	die										
afgelope	afgelope	voorige	afgelope	afgelope	vorige	afgelope								
was	was	was	was	is	was	was	was	druk						
daar	daar	daar	daar	die	daar	daar	daar	die	missing	missing				
onderbelegging	egter	bespiegel	toename	missing	missing									
in	missing	vir	in	in										
nuwe	basiese	die	ons	die	die	die								
infrastruktuur	infrastruktuur	stelsels	paaie	tegnologie	infrastruktuur	stede	gebiede	voorlegging						
aangesien	wat	waarin	terwyl	toe	ongeag	alhoewel	leeg	leeg	missing	missing				
die	die	die	die	missing	missing									
Stad	missing	dit	leeg	genoeg										
het	leeg	het	het	het	het	het								
en	leeg	en	leeg	leeg	asook	met	en	ons						
in	ook	verderook	slegs	gevolglik	met	ook	leeg	leeg	missing	missing				
die	leeg	die	die	missing	missing									
vervanging	missing	leeg	proses	leeg										
herstel	leeg	bou	leeg	van	opgradering	opknapping								
en	en	en	en	leeg	en	en	en	infrastruktuur						
instandhouding	onderhouding	opbou	instandhouding	instandhouding	behoud	ophef	leeg	leeg	missing	missing				
van	vir	vir	van	missing	missing									
ons	missing	leeg	ons	die										
bestaande	belangrike	gesamentlikke	vaste	algemene	munisipale	bestaande								
bates	infrastruktuur	infrastruktuur	infrastruktuur	tegnologie	infrastruktuur	plek	bates	voorlegging						
As	leeg	as	as	sou	as	terwyl	leeg	leeg	missing	missing				
ons	ons	ons	leeg	missing	missing									
met	missing	eerst	niet	met										
die	leeg	san	leeg	hierdie	die	hierdie								
benadering	infratruktuur	proses	ontwikkelings	belegging	plan	plan	dinge	hadine						
voortgaan	leeg	voortgaan	voorthou	volhard	volhou	werk	leeg	leeg	missing	missing				
sal	kan	gaan	sal	missing	missing									
ons	missing	dit	ons	dit										
in	leeg	in	met	in	in	in								
een	een	een	een	n	tyd	niks	een	opgeknapte						
krisis	of	slaggat	jaar	perade	dilemma	gat	leeg	leeg	missing	missing				
op	na	na	na	missing	missing									
die	missing	die	die	die										
ander	leeg	ander	ander	ander	ander	ander								
beland	beland	beland	verval	departemente	teekom	inval	vorder	ontwikkeling						
Ons	die	die	kaapse	noodsaaklike	die	die	die	leeg	missing	missing				
rioolinfrastruktuur	mense	mense	ekonomie	missing	missing									
wat	missing	mooi	wat	wat										
reeds	leeg	tans	baie	tans	reeds	tans								
onder	onder	onder	onder	onder	onder	baie	onder	onder						
druk	leeg	druk	druk	druk	druk	druk	druk	druk	missing	missing				
verkeer	is	is	is	missing	missing									
sal	missing	en	sal	sal										
oorweldig	opgradeer	verbeter	problematiek	stop	oorlaai	verstop								
word	word	word	word	pryse	word	groei	word	opstel						
ons	die	die	huidige	en	ons	die	die	voldoende	missing	missing				
elektrisiteitsverspreiding	behuising	moet	projekte	missing	missing									
sal	missing	is	sal	sal										
faal	leeg	gras	versleg	staak	verval	staak								
ons	ons	ons	noodsaaklike	ons	die	en	ons	hoeveelheid						
behuisingsprojekte	leeg	planne	instellings	doelwitte	planne	ontwikkelings	leeg	beplanning	missing	missing				
sal	sal	gaan	sal	missing	missing									
bloot	missing	moet	in	net										
bloudrukke	leeg	oop	agter	ongebou	agterstallig	ongedaan								
bly	word	was	bly	word	bly	druk	het	pleg						
en	selfs	en	en	en	en	ook	leeg	en	missing	missing				
ons	ons	die	ons	missing	missing									
paaie	missing	leeg	vuilnis	planne										
sal	leeg	wat	sal	sal	sal	sal								
van	van	van	van	verval	van	baie	van	een						
opeenhoping	vloei	besig	snelwee	goed	slakkepas	werkend	lopend	besig	missing	missing				
na	tot	tot	in	missing	missing									
botstilstand	missing	dit	opeenhoping	opeenhoping										
gaan	leeg	vermy	gaan	lei	vererger	beweeg								
Belegging	administrasie	verbetering	belegging	leeg	verbetering	dis	belegging	is						
in	in	in	in	in	in	in	van	in	missing	missing				
dienste	leeg	behuisingsprojekte	missing	missing	missing									
en	missing	is	wat	nodig										
in	broodnodige	in	die	die	doorlopende	nodige								
herstelwerk	infastruktuur	vooruitgang	ontwikkeling	leeg	herstelling	baie	herstelwerk	infastruktuur						
en	vir	en	van	en	asook	ook	en	en	missing	missing				
instandhouding	leeg	paaie	missing	missing	missing									
is	missing	moet	blyk	is										
n	n	n	n	nou	baie	veral								
dringende	groot	hoe	noodsaaklike	groot	groot	swak	dringende	noem						
prioriteit	aksie	behoefte	handeling	saak	omkeeplan	saak	noodsakelikheid	kwessie	missing	missing				
Goeie	die	die	missing	missing	missing									
openbare	missing	werk	sekere	basiese										
dienste	kommunikasie	dienslevering	optredes	verhoudinge	dienste	verhoudinge								
is	behels	is	is	is	is	word	is	is						
ook	hoofs	verl	uiters	uiters	uiters	egter	die	uiters	missing	missing				
noodsaaklik	besig	van	missing	missing	missing									
om	missing	in	om	om										
die	nodige	die	toekomstige	nog	toekomstige	potensiele								
belegging	toeriste	publiek	toeriste	gemeente	toeriste	swaar	leeg	toeriste						
te	te	te	te	te	te	te	te	te	missing	missing				
lok	beplan	help	missing	missing	missing									
wat	missing	m	wat	wat										
ons	leeg	ons	ons	ons	ons	ons								
nodig	leeg	nodig	nodig	nodig	nodig	baie	nodig	finansieel						
het	het	het	het	het	het	het	het	het	missing	missing				
om	om	en	missing	missing	missing									
te	te	kaapstad	te	te	te	te								
laat	sien	laat	laat	laat	laat	verrig	laat	laat						
groei	vorder	floreer	funksioneer	groei	floreer	groei	funksioneer	groei	missing	missing				
														
Die	die	die	die	die	die	die	die							
gehalte	verloop	volume	gehalte	tyd	gehalte									
van	van	van	van	van	van	van	van							
die	water	die	leeg	die	die	die								
uitvloeisel	saak	diens	rioolstelsel	ekonomie	taak	water								
het	het	is	is	is	is	het	is							
reeds	tog	kwalitatief	sedertdien	so	reeds									
aansienlik	aansienlik	baie	vantevore	baie	baie	aansienlik	baie							
verbeter	verbeter	verbeter	verbeter	verbeter	verbeter	verbeter								
maar	en	maar	maar	maar	maar	alhoewel								
voldoen	raaken	voldoen	het	voldoen	voldoen	voldoen	voldoen							
nog	nogtans	steeds	steeds	om	nog									
nie	nie	nie	nie	nie	nie	nie	nie							
aan	aan	van	aan	aan	aan	aan								
al	leeg	al	al	wat	al	eronders								
die	die	die	die	die	die	die	die							
vereistes	vereistes	kriteria	vereistes	aspekte	vereistes									
in	in	in	in	in	en	in	in							
terme	terme	die	leeg	aanmerking	leeg	terme								
van	van	van	van	van	van	van								
die	die	die	leeg	die	die	die	die							
algemene	voorgestelde	gevergde	algemene	rivier	algemene									
standaard	produk	leeg	instandhouding	vereistes	higiene	standaard	standaard							
nie	nie	gespesifiseer	nie	nie	nie	nie								
Een	die	die	een	die	die	die								
aspek	aspek	element	statestiek	aspek	aspek	vereiste	faktor							
waarmee	waar	waarmee	waarmee	is	waarmee									
nog	daar	daar	die	ons	daar	daar	nog							
probleme	probleme	probleme	probleme	verbetering	niks	uitdagings								
ondervind	gevind	ondervind	ervaar	gevind	bespreek	geassosieer								
word	word	word	word	word	word	word	word							
is	is	is	is	sal	is									
die	die	die	op	die	die	die	die							
telling	bakterie	bakterie	virus	bakterie	bakterie	kwessie								
en	so	en	dit	leeg	dit	dit								
is	die	dis	is	is	leeg	is	dis							
hoofsaaklik	dalk	waarskynlik	hoofsaaklik	nie	hoofsaaklik									
te	te	te	te	te	te	buite	te							
wyte	wyte	wyte	wyte	danke	danke	wyte								
aan	aan	aan	aan	aan	aan	aan								
die	die	die	die	die	die	die	die							
feit	feit	feit	feit	telling	feit									
dat	dat	dat	dat	dat	dat	dat	dat							
die	die	die	die	die	die	die								
finale	leeg	riool	riool	uitvaarbare	verkeerd	water								
uitvloeisel	uitvloeisel	produk	toets	uitvloeisel	water	uitvloeisel	moniter							
nie	nie	meer	nie	sal	nie									
effektief	meer	leeg	behoorlik	deur	suiwer	suksesvol	effektiek							
gechlorineer	bewys	gesteriliseer	bepaal	gebruik	voordeel	toegepas								
kan	leeg	kan	kan	gedoen	sal	kan								
word	word	word	word	word	word	word	word							
nie	nie	toekoms	nie	nie	nie									
Tans	waarskynlik	daarom	buitendien	wat	dus	dalk	tans							
is	is	is	is	is	is	is								
dit	daar	dit	dit	dit	die	dit								
een	afhanklik	twee	een	een	een	een	een							
van	van	van	van	van	van									
die	die	die	die	die	die	die	die							
aspekte	faktore	probleme	probleme	metodes	baie	aspekte								
wat	nog	wat	wat	wat	wat	wat								
geidentifiseer	ondersoek	daar	leeg	nodig	nodig	nodig	moeilik							
is	word	is	word	is	is									
om	en	en	om	wat	om	en	om							
in	in	in	in	in	deur	binne								
die	die	die	die	die	die	die								
eerste	finale	derde	finale	finale	begin	eerste	laatste							
fase	deel	fase	stadium	keer	fase									
van	van	van	van	van	van	word	van							
die	hierdie	die	leeg	verdere	die	die								
uitbreiding	ecoli	projek	projek	vergaderings	taak	ondervoor								
aangespreek	uitgever	ingesluit	gebruik	verbeter	verbeter	gebruik	gedoen							
te	te	te	te	sal	te									
word	word	word	word	word	word	verstaande	word							
Aangesien	aangesien	solank	dat	of	leeg	alhoewel								
daar	daar	daar	daar	dit	dit	daar								
nog	nou	altyd	nog	steeds	nog	nog	nou							
deurgaans	baie	heelwat	gevorderde	n	deurgaans									
opgraderingswerk	navorsing	studie	vele	leeg	baie	studies	opgraderingswerk							
